ID,label,sex,age,edu_lv,credit_rec,inc,loan_suc,repay_suc,repay_time,dlqin0,loan_position,remen_mun,max_loan,max_debt
7153,1,1,23,1,2,3,1,1,0,0,1000,0,1000,1234.41
7154,0,1,28,1,2,3,10,66,65,1,12678,2804.18,2402,5449.85
7155,0,1,29,1,2,3,1,9,7,2,1500,469.11,1500,1876.44
7156,0,1,38,1,2,4,8,55,52,2,41158,0,13233,17866.64
7157,0,1,21,1,2,3,1,3,3,0,1000,589.92,1000,1179.84
7158,0,1,36,3,2,4,13,100,91,9,31330,4083.6,5500,11586.6
7159,0,0,39,1,2,2,17,94,94,0,20573,5867.61,3290,7202.9
7160,0,0,23,1,2,3,2,13,12,1,5400,0,4300,5396.73
7161,0,1,36,1,2,2,2,6,1,5,1200,0,1200,1198.51
7162,0,1,18,1,2,3,0,0,0,0,0,0,0,0
7163,0,1,48,1,2,4,1,2,2,0,2300,1809.28,2300,2713.92
7164,0,1,31,1,2,3,5,25,25,0,14179,3202.43,5000,6776.88
7165,0,1,26,1,2,4,1,4,4,0,7000,5868.46,7000,9518.46
7166,0,0,28,1,2,2,0,0,0,0,0,0,0,0
7167,0,0,22,2,2,2,2,7,7,0,1600,0,1000,1093.11
7168,0,1,20,1,2,3,10,57,42,15,12174,2719.5,3240,5928.08
7169,1,1,36,1,2,2,9,93,44,28,22136,0,4786,11937.82
7170,0,1,31,2,1,5,6,42,39,3,20134,0,5500,10223.12
7171,0,1,28,1,2,3,1,9,8,1,1800,0,1800,2241.96
7172,0,0,34,1,2,3,2,8,6,2,5790,4023.24,5000,6138.72
7173,0,1,41,1,2,3,8,55,27,27,13107,4022.21,2899,6381.58
7174,0,1,23,1,2,3,1,2,2,0,500,393.28,500,589.92
7175,0,1,19,1,2,2,2,9,9,0,4300,3041.7,2300,5093.68
7176,0,0,33,1,2,2,6,34,34,0,33777,7626.62,10000,16221.57
7177,0,1,26,1,2,2,8,61,45,16,11548,0,3000,9297
7178,1,0,26,1,2,4,6,24,16,3,5877,0,2400,2773.15
7179,0,1,27,2,2,4,3,20,14,2,36890,6078.4,20000,21483.48
7180,0,1,37,1,2,3,0,0,0,0,0,0,0,0
7181,0,0,23,1,2,3,2,15,9,6,2920,0,2200,2623.08
7182,0,1,24,3,2,3,4,20,20,0,12309,2532.31,4000,8348.04
7183,0,1,27,1,2,4,10,40,40,0,16893,0,3500,4444.53
7184,0,0,22,1,2,3,1,2,0,2,2850,2241.96,2850,3389.54
7185,0,0,28,1,2,2,5,25,25,0,4375,0,1500,1859.11
7186,0,1,31,1,2,4,7,32,30,2,18960,1850.62,5020,5773.01
7187,0,1,28,1,2,4,8,43,38,4,22109,3360.25,5500,8542.32
7188,0,0,44,1,2,5,10,81,80,1,53817,3919.41,23680,33683.45
7189,0,1,26,1,2,3,1,1,0,1,1000,0,1000,1138.31
7190,0,0,25,1,2,3,1,2,2,0,1500,0,1500,1769.88
7191,0,0,25,1,2,2,1,2,2,0,1000,0,1000,1213.38
7192,1,1,40,1,2,3,4,37,29,5,16799,0,9397,13176.27
7193,0,1,28,1,2,3,1,4,4,0,1800,707.96,1800,2123.88
7194,0,1,35,1,2,4,2,12,12,0,13415,0,10100,10730.34
7195,0,1,39,1,2,2,3,25,23,2,6400,871.61,3700,4388.88
7196,0,1,32,1,2,4,3,30,30,0,7374,0,3000,4646.91
7197,0,1,36,1,0,3,1,6,6,0,2500,0,2500,2855.82
7198,0,1,40,2,2,3,1,3,1,2,4500,0,4500,5280.27
7199,0,0,38,1,2,3,3,16,12,4,5439,2164.15,2600,3148.52
7200,0,1,23,1,0,3,12,56,56,0,38894,0,9900,11178.18
7201,0,1,23,1,2,3,1,3,3,0,3000,0,3000,3520.17
7202,0,1,29,1,2,3,2,12,7,5,1400,0,700,894.6
7203,0,0,24,1,2,2,1,2,2,0,10000,10050.6,10000,12060.72
7204,0,1,34,1,2,3,1,2,2,0,1000,0,1000,1089.93
7205,0,1,47,1,2,3,0,0,0,0,0,0,0,0
7206,0,1,30,2,2,3,2,7,6,1,3500,0,2500,2982.24
7207,0,1,26,1,2,2,1,12,12,0,3000,0,3000,4079.88
7208,0,1,29,2,2,3,2,11,10,1,8598,4493.16,6500,8848.37
7209,0,1,30,1,2,2,1,7,2,3,10000,7290.36,10000,13597.74
7210,0,0,36,1,2,5,2,5,4,1,4000,1323.75,2000,2539.74
7211,0,0,40,1,2,2,4,12,12,0,7196,2823.36,2500,4787.94
7212,0,1,19,1,2,4,4,14,13,1,6157,993.12,2250,2741.28
7213,1,1,28,3,2,3,15,133,82,39,48848,0,9500,27394.04
7214,0,1,18,1,2,2,1,2,2,0,2000,0,2000,2719.92
7215,0,1,33,1,2,4,2,13,13,0,4100,0,3100,4517.52
7216,0,1,26,1,2,2,1,12,10,2,1800,0,1800,842.3
7217,0,1,20,1,2,1,0,0,0,0,0,0,0,0
7218,0,0,23,1,2,5,8,37,22,13,8949,843.99,2997,3616.79
7219,0,1,35,1,2,2,3,18,15,3,8750,0,3800,5447.34
7220,0,1,20,1,2,2,1,2,1,1,5100,4011.84,5100,6053.32
7221,0,1,24,1,2,4,2,7,7,0,1806,0,1250,1699.55
7222,0,1,22,1,2,2,4,30,30,0,3772,901.62,1250,1553.21
7223,0,1,27,1,2,3,11,109,109,0,37324,1024.38,9676,12977.59
7224,0,1,30,2,2,5,18,161,154,7,57654,11042.03,6835,17457.41
7225,0,1,28,1,2,4,2,6,6,0,4692,0,3000,3640.17
7226,0,1,34,3,2,2,1,11,4,7,5800,0,5800,6524.98
7227,0,0,40,1,2,3,22,128,118,9,48913,11710.81,8000,16465.25
7228,0,1,24,1,2,2,1,1,1,0,4700,0,4700,5545.74
7229,0,0,23,2,2,2,15,137,109,26,33123,6639.65,3500,12050.66
7230,0,0,41,2,2,4,1,2,1,1,11400,17973.34,11400,19633.15
7231,0,1,28,2,2,3,1,6,4,2,1005,0,1005,1079.52
7232,0,1,33,1,2,4,1,2,2,0,5000,3933,5000,5899.5
7233,0,1,22,1,2,3,1,2,2,0,1000,786.6,1000,1179.9
7234,0,0,27,1,2,2,7,71,45,18,12485,0,4031,7803.04
7235,0,1,19,1,2,2,2,12,12,0,2643,1274.56,2000,2719.48
7236,0,0,29,1,2,2,8,34,31,0,13699,0,6700,8504.96
7237,0,0,29,1,2,5,1,2,0,2,3800,2989.2,3800,4520.48
7238,0,1,36,1,2,4,2,4,3,1,7963,5442.58,6000,7079.76
7239,0,1,43,1,2,4,1,1,1,0,1000,0,1000,1163.33
7240,0,1,19,1,2,2,2,6,6,0,2500,660.64,1250,1586.43
7241,0,1,27,2,2,4,1,3,3,0,7000,7075.8,7000,9434.4
7242,0,0,34,1,2,3,1,6,5,1,3000,0,3000,3426.96
7243,0,1,24,1,2,3,1,12,12,0,3000,0,3000,4079.88
7244,0,1,45,1,2,3,12,92,92,0,40621,7265.85,7000,16237.13
7245,0,0,19,1,0,1,19,89,89,0,20063,5108.51,2000,6653.7
7246,0,1,20,1,2,2,5,19,17,2,6851,0,3000,4818.09
7247,0,1,31,1,2,3,1,12,7,5,2000,0,2000,2442.39
7248,0,1,28,1,2,2,0,0,0,0,0,0,0,0
7249,0,1,28,1,2,5,1,9,9,0,2500,815.61,2500,3399.93
7250,0,1,25,1,2,3,9,48,38,10,17050,3316.96,4000,11435.22
7251,0,0,43,1,2,2,16,132,132,0,80300,21224.34,10000,27139.68
7252,0,1,30,2,2,4,2,17,10,7,9341,680.27,7000,8196.1
7253,0,1,25,1,2,4,1,3,3,0,3850,0,3850,4318.71
7254,0,1,34,1,2,4,15,65,65,0,30920,0,9500,11407.31
7255,0,1,24,1,2,2,1,5,3,2,1500,1163.54,1500,2064.72
7256,0,1,25,1,2,2,1,3,2,1,4100,0,4100,5601.33
7257,0,0,25,1,2,3,10,48,48,0,20000,4028.7,6000,8842.44
7258,0,1,26,1,2,4,0,0,0,0,0,0,0,0
7259,0,1,30,1,2,4,11,61,60,1,28972,6584.62,9000,13921.35
7260,0,0,24,3,2,4,0,0,0,0,0,0,0,0
7261,0,1,24,1,2,3,1,2,2,0,2000,0,2000,2179.95
7262,0,1,28,1,2,3,2,4,3,1,2000,0,1000,1213.38
7263,0,1,25,2,2,2,1,2,1,1,500,0,500,679.9
7264,0,0,34,2,2,4,1,2,2,0,4750,0,4750,5605.02
7265,0,1,26,1,2,3,1,12,12,0,1000,0,1000,1296
7266,0,1,42,1,2,5,16,88,86,2,39353,9950.71,10500,13333.77
7267,0,1,26,3,2,2,11,65,56,8,38916,10167.37,10750,13699.71
7268,0,1,28,1,2,3,3,9,9,0,3759,1007.85,1800,2218.62
7269,0,1,24,1,2,3,5,34,27,7,30768,6784.33,14000,16606.56
7270,0,1,22,2,2,2,1,2,2,0,5000,5648.1,5000,6777.72
7271,0,1,45,1,2,4,12,87,86,1,20911,0,7000,16210.24
7272,0,1,33,1,2,3,4,25,21,4,9000,7080,6000,8356.66
7273,0,1,20,1,2,2,2,8,7,1,800,0,500,881.16
7274,0,1,31,3,2,4,19,90,88,0,27335,0,3000,11073.44
7275,0,1,28,1,2,5,0,0,0,0,0,0,0,0
7276,0,1,33,1,2,4,0,0,0,0,0,0,0,0
7277,0,0,29,2,2,2,2,15,4,11,3980,978.51,3000,4407.99
7278,0,1,34,1,1,4,10,88,77,11,37588,8407.63,10000,17124
7279,0,1,21,2,2,3,25,57,40,10,19800,0,1400,2024
7280,0,0,27,2,2,3,17,123,118,5,69714,12620.04,16044,22305.82
7281,0,1,28,1,2,5,1,6,2,4,2400,0,2400,2861.58
7282,0,1,27,1,2,3,3,17,17,0,3859,1306.9,2500,3399.06
7283,0,0,25,2,2,3,20,123,91,27,78077,11426.23,7000,15475.32
7284,0,1,23,1,2,3,3,11,11,0,5863,1374.04,2600,3299.58
7285,0,1,23,1,2,3,1,12,7,5,5000,0,5000,5930.88
7286,0,0,47,1,2,3,7,36,34,2,15483,3106.25,3500,6632.37
7287,0,1,28,2,2,3,3,20,19,1,10096,2394.5,6000,7417.08
7288,0,1,25,2,2,3,33,240,235,5,110299,15001.23,9579,32705.76
7289,0,1,28,1,2,2,2,13,13,0,2830,1292,2000,2719.24
7290,0,1,21,1,2,4,1,3,3,0,3750,2212.35,3750,4424.7
7291,0,0,25,1,2,3,0,0,0,0,0,0,0,0
7292,0,1,33,1,2,3,4,32,32,0,22362,3145.4,7852,10393.47
7293,0,1,28,2,2,4,1,5,2,3,10000,7161.98,10000,12313.21
7294,0,1,20,1,0,2,1,3,3,0,1400,0,1400,1651.86
7295,0,1,19,1,2,2,7,36,26,10,8424,1300.62,3250,3842.58
7296,0,0,30,1,2,4,1,6,4,2,4000,0,4000,4569.3
7297,0,1,28,2,2,3,6,29,9,19,17808,4647,6000,10134.69
7298,0,0,26,1,2,3,2,18,12,6,3240,0,1740,3073.13
7299,0,1,28,1,2,2,3,11,9,2,2715,1116.01,1000,1859.33
7300,0,1,38,2,2,3,1,2,1,1,6000,4720.04,6000,7117.66
7301,0,1,25,1,2,2,6,25,18,7,15833,3360.81,5000,7482.24
7302,0,1,26,3,2,3,6,42,20,21,11007,173.68,5600,6295.29
7303,0,1,29,1,2,3,1,12,8,4,1500,0,1500,1824.24
7304,0,1,18,1,2,2,1,5,2,3,1250,951.16,1250,1699.8
7305,0,1,29,1,2,2,1,5,5,0,1000,699.86,1000,1199.76
7306,0,1,24,1,2,2,12,55,47,8,43559,10731.81,9000,16046.04
7307,0,1,21,2,2,4,1,3,2,1,6500,0,6500,7410.27
7308,0,1,25,1,2,4,2,7,5,2,8682,6412.13,7000,9518.4
7309,0,1,26,1,2,0,0,0,0,0,0,0,0,0
7310,0,1,24,2,2,3,7,32,29,3,35950,21919.89,16000,24724.83
7311,0,1,37,1,2,4,15,98,83,15,33218,3710.77,6400,10500.45
7312,0,0,20,1,2,2,1,3,3,0,3000,1769.88,3000,3539.76
7313,0,1,30,1,2,3,1,2,2,0,1000,363.3,1000,363.3
7314,0,1,29,1,2,4,12,44,42,2,18632,4447.27,4800,5675.22
7315,0,0,33,3,2,2,5,20,19,1,41200,3868.96,13200,14310.47
7316,0,1,22,1,2,4,0,0,0,0,0,0,0,0
7317,0,1,29,1,2,4,3,15,15,0,3406,0,1800,2600.2
7318,0,1,22,1,0,3,1,5,5,0,1750,0,1750,2034
7319,0,1,35,2,2,3,6,46,46,0,27552,6808.38,8107,13350.37
7320,0,1,31,1,2,4,8,16,10,2,11052,0,2100,4058.07
7321,0,1,26,1,2,3,12,123,121,2,23128,0,6000,12395.5
7322,0,1,20,1,2,2,3,14,14,0,2100,581.4,1100,1951.2
7323,0,1,25,1,2,3,2,13,13,0,5000,0,2500,3399.24
7324,0,1,29,1,0,4,1,12,10,2,12000,0,12000,14234.16
7325,0,1,42,1,2,4,15,103,103,0,43671,6044.09,6438,17565.89
7326,0,1,25,1,2,3,0,0,0,0,0,0,0,0
7327,0,1,21,1,2,2,0,0,0,0,0,0,0,0
7328,0,0,30,1,2,2,1,3,1,1,1400,508.65,1400,1552.19
7329,0,1,24,3,2,4,7,50,43,7,18557,0,5900,12212.6
7330,0,0,24,2,2,2,22,137,136,1,59874,13941.45,8080,16994.83
7331,0,1,26,1,2,3,5,21,20,1,8697,3881.63,3000,5148.26
7332,0,1,23,1,2,3,19,78,77,0,25284,2592.42,2500,4519.66
7333,0,1,34,1,2,4,1,1,0,1,1500,0,1500,1692.49
7334,0,0,31,2,2,2,1,3,1,2,1800,0,1800,2109.12
7335,0,1,29,1,2,3,1,3,2,1,4000,4079.88,4000,5439.84
7336,0,0,29,1,2,3,0,0,0,0,0,0,0,0
7337,0,0,35,1,2,3,6,25,23,2,9705,1588.45,2800,3705.01
7338,0,1,37,1,2,4,15,57,53,4,28948,5389.83,5000,7399.66
7339,0,1,32,1,2,5,8,53,52,1,51297,5389.24,14489,17845.02
7340,0,0,27,3,2,1,13,93,85,6,15671,0,4720,7299.13
7341,0,1,29,1,2,2,8,38,37,1,13223,0,3295,7457.15
7342,0,1,31,3,2,4,20,78,75,3,44057,0,5897,21529.06
7343,0,1,21,1,2,3,0,0,0,0,0,0,0,0
7344,0,1,26,1,0,2,1,1,1,0,2850,0,2850,3362.82
7345,0,1,50,1,2,3,1,6,2,2,1800,1505.44,1800,2447.88
7346,0,1,31,1,2,4,0,0,0,0,0,0,0,0
7347,0,1,29,1,1,3,2,12,11,1,3327,0,2327,3537.08
7348,0,1,20,1,2,3,1,4,4,0,3000,0,3000,4079.88
7349,0,1,21,1,2,3,6,26,22,4,7904,4209.41,3310,4951.93
7350,0,1,43,1,0,3,0,0,0,0,0,0,0,0
7351,0,1,31,1,2,5,1,12,12,0,1000,0,1000,1359.64
7352,0,0,24,1,2,2,1,6,5,1,1150,0,1150,1382.29
7353,0,1,46,3,2,5,3,21,19,2,14652,4980.54,6800,8355.49
7354,0,1,21,1,2,3,1,2,2,0,1000,786.64,1000,1179.96
7355,1,1,27,1,2,4,3,28,11,13,10010,0,3810,0
7356,0,0,24,1,2,3,9,53,52,1,36479,5347.36,10118,16846.47
7357,0,1,26,1,2,3,1,5,5,0,7200,5270.09,7200,9790.44
7358,0,1,32,1,2,4,1,3,3,0,3000,1769.91,3000,3539.82
7359,0,1,27,2,2,4,6,39,26,13,19666,5099.77,6000,7564.73
7360,0,1,30,1,2,3,1,1,1,0,7000,0,7000,8513.28
7361,0,0,34,1,2,3,4,19,18,1,20941,1528.72,7100,8796.03
7362,0,1,29,2,2,3,18,123,121,2,87318,13583.45,10000,25787.53
7363,0,1,26,2,2,3,1,12,12,0,11000,0,11000,12827.88
7364,1,1,46,1,2,2,21,56,41,7,33000,0,3000,8638.3
7365,0,1,29,1,2,4,1,4,4,0,4500,3913.68,4500,6119.86
7366,0,1,27,1,2,3,7,39,35,4,8980,3158.13,2300,4641.1
7367,0,0,36,1,2,3,18,161,144,17,44121,4675.55,7003,18392.26
7368,0,1,28,1,2,4,10,43,40,1,17506,0,5000,6233.09
7369,0,1,29,1,2,4,1,3,3,0,3000,0,3000,4079.88
7370,0,1,34,1,2,3,0,0,0,0,0,0,0,0
7371,0,1,22,1,2,3,4,30,30,0,22045,0,9000,14575.78
7372,0,1,34,1,2,3,2,12,7,5,1900,0,1000,1211.73
7373,0,0,20,1,2,2,12,48,40,5,11334,2578.52,2080,5300.3
7374,0,1,29,1,2,2,1,12,3,9,1000,0,1000,777.16
7375,0,1,27,1,2,3,12,70,60,9,13027,3157.13,2627,6333.19
7376,0,1,26,1,2,4,1,6,0,6,2500,0,2500,2866.08
7377,0,1,23,1,2,2,0,0,0,0,0,0,0,0
7378,0,1,27,2,2,4,7,38,31,7,19636,3068.73,5372,7547.99
7379,0,1,23,1,2,3,2,10,7,3,3100,545,2100,2609.66
7380,0,1,29,1,2,3,1,6,5,1,1000,0,1000,1240.32
7381,0,1,24,1,2,2,8,46,44,2,13030,3248.43,4372,7660.43
7382,0,1,24,1,1,2,0,0,0,0,0,0,0,0
7383,0,1,26,1,2,3,1,1,1,0,1010,0,1010,1174.96
7384,0,1,26,2,2,3,1,2,2,0,3000,2359.88,3000,3539.82
7385,0,1,28,2,2,3,7,42,36,6,15602,0,4151,10143.75
7386,0,1,36,1,2,4,8,48,33,15,9745,2977.26,1963,4132.38
7387,0,1,38,1,2,4,1,2,2,0,6400,2325.31,6400,6975.93
7388,0,1,20,1,2,2,8,28,28,0,17413,4065.63,3800,7294.58
7389,0,1,23,1,2,2,1,3,1,2,5500,0,5500,6444.57
7390,0,0,34,1,2,3,2,8,6,2,12746,7614.52,9000,12237.24
7391,0,1,22,2,2,3,13,72,66,6,20172,7286.51,5000,8829.39
7392,0,0,24,2,2,3,5,34,16,18,41481,9265.65,14328,25385.58
7393,0,1,24,1,2,2,0,0,0,0,0,0,0,0
7394,0,0,24,1,2,2,1,2,2,0,2850,2241.96,2850,3362.94
7395,0,1,29,3,2,2,18,93,91,0,31829,6120.7,4000,11948.19
7396,0,1,32,1,2,3,1,12,12,0,1400,0,1400,1903.86
7397,0,0,19,1,2,3,1,2,2,0,2700,980.99,2700,2942.97
7398,0,1,44,1,2,2,1,7,7,0,1000,554,1000,1359.6
7399,0,0,23,3,2,2,11,45,36,9,15250,6257.16,2000,10494.35
7400,0,0,26,2,2,2,15,146,124,21,29185,5869.22,5221,11385.71
7401,0,1,27,1,2,4,2,5,3,1,2850,0,2000,2473.79
7402,0,1,26,2,2,3,1,3,1,2,6000,3539.88,6000,7115.42
7403,0,0,31,3,2,4,10,64,46,17,24027,6094.08,4360,7208.31
7404,0,1,32,1,2,2,0,0,0,0,0,0,0,0
7405,0,1,30,1,2,5,1,2,2,0,2350,1848.6,2350,2772.9
7406,0,0,27,1,2,3,11,88,63,24,36132,6466.98,8152,12272.1
7407,0,1,32,1,2,4,6,63,35,28,24688,0,5000,9730.59
7408,0,1,22,1,2,3,14,47,45,2,22275,3643.64,4000,7008.39
